id,book_id,location_id,edition,book_format
40907,41,486,2,PAPERBACK
40908,274,523,2,PAPERBACK
40909,415,509,1,HARDCOVER
40910,378,414,1,HARDCOVER
40911,344,391,1,HARDCOVER
40912,177,359,1,HARDCOVER
40913,274,531,2,PAPERBACK
40914,250,339,1,PAPERBACK
40915,458,357,2,HARDCOVER
40916,160,534,2,HARDCOVER
40917,421,463,2,HARDCOVER
40918,418,455,2,HARDCOVER
40919,73,370,1,PAPERBACK
40920,480,334,1,HARDCOVER
40921,391,549,1,HARDCOVER
40922,256,538,2,HARDCOVER
40923,126,547,2,PAPERBACK
40924,306,464,2,PAPERBACK
40925,0,500,2,PAPERBACK
40926,424,496,1,HARDCOVER
40927,358,430,1,PAPERBACK
40928,283,507,1,PAPERBACK
40929,145,487,1,HARDCOVER
40930,419,378,1,HARDCOVER
40931,81,409,2,HARDCOVER
40932,252,563,2,HARDCOVER
40933,127,327,1,PAPERBACK
40934,301,519,1,PAPERBACK
40935,260,412,2,HARDCOVER
40936,176,458,2,PAPERBACK
40937,313,505,1,PAPERBACK
40938,433,445,2,PAPERBACK
40939,164,504,2,PAPERBACK
40940,476,430,2,HARDCOVER
40941,190,431,2,PAPERBACK
40942,363,459,2,PAPERBACK
40943,261,421,2,HARDCOVER
40944,266,332,1,PAPERBACK
40945,411,524,1,PAPERBACK
40946,480,479,1,HARDCOVER
40947,339,452,1,PAPERBACK
40948,472,395,1,PAPERBACK
40949,398,321,1,HARDCOVER
40950,479,410,2,PAPERBACK
40951,6,442,1,HARDCOVER
40952,442,547,2,HARDCOVER
40953,286,536,1,HARDCOVER
40954,463,415,1,HARDCOVER
40955,371,373,2,HARDCOVER
40956,320,554,1,HARDCOVER
40957,190,372,2,PAPERBACK
40958,158,553,1,HARDCOVER
40959,51,363,2,PAPERBACK
40960,112,395,1,HARDCOVER
40961,21,336,2,HARDCOVER
40962,38,350,1,PAPERBACK
40963,385,330,1,HARDCOVER
40964,354,518,1,PAPERBACK
40965,76,327,1,HARDCOVER
40966,368,522,1,PAPERBACK
40967,434,514,1,HARDCOVER
40968,336,550,2,HARDCOVER
40969,123,493,1,PAPERBACK
40970,480,515,2,HARDCOVER
40971,68,449,2,PAPERBACK
40972,460,403,2,HARDCOVER
40973,181,563,2,HARDCOVER
40974,188,450,1,HARDCOVER
40975,178,502,2,HARDCOVER
40976,348,423,1,PAPERBACK
40977,385,516,1,HARDCOVER
40978,438,360,2,HARDCOVER
40979,414,372,1,PAPERBACK
40980,26,421,2,HARDCOVER
40981,137,448,1,PAPERBACK
40982,244,522,2,HARDCOVER
40983,112,367,1,HARDCOVER
40984,107,401,2,PAPERBACK
40985,61,434,2,HARDCOVER
40986,452,317,2,HARDCOVER
40987,409,341,1,HARDCOVER
40988,431,382,1,HARDCOVER
40989,80,335,2,PAPERBACK
40990,273,575,1,PAPERBACK
40991,251,330,2,PAPERBACK
40992,432,543,1,PAPERBACK
40993,440,341,2,HARDCOVER
40994,205,414,2,HARDCOVER
40995,261,538,3,PAPERBACK
40996,253,372,1,HARDCOVER
40997,316,455,1,HARDCOVER
40998,408,373,1,PAPERBACK
40999,429,456,1,HARDCOVER
41000,435,471,1,HARDCOVER
41001,380,390,2,HARDCOVER
41002,285,506,2,PAPERBACK
41003,57,568,1,PAPERBACK
41004,17,318,1,PAPERBACK
41005,487,519,1,HARDCOVER
41006,281,414,2,HARDCOVER
41007,16,554,2,PAPERBACK
41008,465,410,1,HARDCOVER
41009,240,404,1,PAPERBACK
41010,72,566,2,PAPERBACK
41011,247,503,3,PAPERBACK
41012,169,474,2,HARDCOVER
41013,348,380,1,PAPERBACK
41014,229,539,2,PAPERBACK
41015,457,532,1,HARDCOVER
41016,164,461,1,PAPERBACK
41017,274,402,2,HARDCOVER
41018,487,461,1,HARDCOVER
41019,367,459,1,PAPERBACK
41020,329,473,2,PAPERBACK
41021,91,387,2,HARDCOVER
41022,7,323,1,PAPERBACK
41023,317,351,3,PAPERBACK
41024,260,455,1,HARDCOVER
41025,380,518,1,HARDCOVER
41026,134,446,2,PAPERBACK
41027,404,464,2,PAPERBACK
41028,239,517,1,HARDCOVER
41029,252,466,1,HARDCOVER
41030,346,382,1,PAPERBACK
41031,318,521,1,PAPERBACK
41032,298,574,2,PAPERBACK
41033,479,555,2,PAPERBACK
41034,112,343,2,PAPERBACK
41035,115,354,1,HARDCOVER
41036,442,403,1,PAPERBACK
41037,63,451,1,PAPERBACK
41038,350,522,2,HARDCOVER
41039,233,398,1,PAPERBACK
41040,282,382,1,PAPERBACK
41041,451,556,1,HARDCOVER
41042,6,517,1,PAPERBACK
41043,130,566,1,PAPERBACK
41044,8,490,2,HARDCOVER
41045,405,331,1,PAPERBACK
41046,172,431,1,PAPERBACK
41047,156,317,2,PAPERBACK
41048,304,378,2,PAPERBACK
41049,279,439,1,PAPERBACK
41050,316,405,1,HARDCOVER
41051,378,463,2,PAPERBACK
41052,320,393,2,PAPERBACK
41053,145,375,2,HARDCOVER
41054,218,399,1,HARDCOVER
41055,95,415,1,PAPERBACK
41056,162,450,1,HARDCOVER
41057,418,323,1,PAPERBACK
41058,456,451,1,PAPERBACK
41059,297,415,1,HARDCOVER
41060,10,478,1,PAPERBACK
41061,41,343,1,HARDCOVER
41062,446,437,2,HARDCOVER
41063,109,418,2,HARDCOVER
41064,178,438,1,PAPERBACK
41065,193,323,2,HARDCOVER
41066,247,378,2,HARDCOVER
41067,78,428,2,HARDCOVER
41068,270,468,1,HARDCOVER
41069,77,516,1,PAPERBACK
41070,433,396,1,PAPERBACK
41071,279,549,1,PAPERBACK
41072,435,408,1,HARDCOVER
41073,50,397,1,PAPERBACK
41074,291,510,2,HARDCOVER
41075,360,399,2,HARDCOVER
41076,283,551,1,PAPERBACK
41077,334,342,1,HARDCOVER
41078,58,381,2,HARDCOVER
41079,93,417,2,PAPERBACK
41080,59,496,1,HARDCOVER
41081,335,575,3,HARDCOVER
41082,99,554,3,HARDCOVER
41083,8,487,1,HARDCOVER
41084,222,532,2,HARDCOVER
41085,500,511,1,HARDCOVER
41086,184,565,1,HARDCOVER
41087,486,553,2,PAPERBACK
41088,415,508,2,HARDCOVER
41089,41,558,3,HARDCOVER
41090,353,561,1,HARDCOVER
41091,221,538,3,PAPERBACK
41092,82,490,1,HARDCOVER
41093,448,568,1,HARDCOVER
41094,333,405,1,HARDCOVER
41095,399,423,1,PAPERBACK
41096,491,327,1,PAPERBACK
41097,207,341,2,PAPERBACK
41098,167,541,1,PAPERBACK
41099,79,394,1,HARDCOVER
41100,461,513,2,HARDCOVER
41101,355,388,1,HARDCOVER
41102,224,361,2,HARDCOVER
41103,218,448,1,PAPERBACK
41104,372,373,1,PAPERBACK
41105,229,365,1,HARDCOVER
41106,481,381,2,HARDCOVER
41107,375,548,1,HARDCOVER
41108,114,468,1,HARDCOVER
41109,288,575,1,HARDCOVER
41110,382,481,1,PAPERBACK
41111,422,388,2,HARDCOVER
41112,380,316,1,HARDCOVER
41113,416,538,2,HARDCOVER
41114,404,368,1,HARDCOVER
41115,489,506,1,PAPERBACK
41116,149,533,2,HARDCOVER
41117,133,374,1,HARDCOVER
41118,218,367,1,HARDCOVER
41119,308,495,1,HARDCOVER
41120,263,406,1,HARDCOVER
41121,180,553,1,PAPERBACK
41122,221,350,2,PAPERBACK
41123,166,379,2,HARDCOVER
41124,431,443,3,PAPERBACK
41125,341,336,1,PAPERBACK
41126,46,532,2,PAPERBACK
41127,120,319,2,PAPERBACK
41128,3,442,2,HARDCOVER
41129,261,466,2,HARDCOVER
41130,158,435,1,PAPERBACK
41131,164,462,1,PAPERBACK
41132,475,443,1,PAPERBACK
41133,194,568,1,PAPERBACK
41134,385,429,1,HARDCOVER
41135,3,553,1,PAPERBACK
41136,466,446,2,HARDCOVER
41137,472,514,1,PAPERBACK
41138,355,374,2,HARDCOVER
41139,206,521,2,PAPERBACK
41140,373,498,2,HARDCOVER
41141,5,486,2,PAPERBACK
41142,54,537,1,HARDCOVER
41143,264,409,3,PAPERBACK
41144,174,327,2,HARDCOVER
41145,249,389,1,PAPERBACK
41146,390,570,1,PAPERBACK
41147,85,325,1,PAPERBACK
41148,499,568,1,HARDCOVER
41149,428,343,1,HARDCOVER
41150,465,508,2,PAPERBACK
41151,497,413,1,PAPERBACK
41152,21,347,2,PAPERBACK
41153,135,433,1,HARDCOVER
41154,381,359,1,PAPERBACK
41155,452,322,1,HARDCOVER
41156,277,508,1,HARDCOVER
41157,73,395,1,PAPERBACK
41158,265,485,2,HARDCOVER
41159,249,539,2,HARDCOVER
41160,376,407,1,PAPERBACK
41161,468,340,1,HARDCOVER
41162,437,503,1,HARDCOVER
41163,271,503,2,HARDCOVER
41164,52,433,2,HARDCOVER
41165,388,369,1,HARDCOVER
41166,116,411,2,PAPERBACK
41167,50,386,1,HARDCOVER
41168,415,426,1,PAPERBACK
41169,254,324,1,PAPERBACK
41170,411,347,1,HARDCOVER
41171,389,525,2,HARDCOVER
41172,151,548,2,PAPERBACK
41173,297,466,1,HARDCOVER
41174,36,503,1,PAPERBACK
41175,148,385,1,PAPERBACK
41176,489,516,3,PAPERBACK
41177,478,373,1,HARDCOVER
41178,474,560,1,HARDCOVER
41179,292,457,1,PAPERBACK
41180,23,568,2,PAPERBACK
41181,1,571,2,HARDCOVER
41182,7,439,2,PAPERBACK
41183,213,502,2,HARDCOVER
41184,297,463,2,HARDCOVER
41185,111,534,2,HARDCOVER
41186,431,553,2,PAPERBACK
41187,38,551,1,PAPERBACK
41188,46,516,1,PAPERBACK
41189,467,509,3,PAPERBACK
41190,481,360,2,HARDCOVER
41191,419,384,1,PAPERBACK
41192,356,387,1,HARDCOVER
41193,192,321,1,PAPERBACK
41194,179,485,1,PAPERBACK
41195,404,537,1,HARDCOVER
41196,380,445,2,HARDCOVER
41197,183,401,2,PAPERBACK
41198,365,490,1,PAPERBACK
41199,470,417,2,PAPERBACK
41200,39,389,1,PAPERBACK
41201,194,528,1,PAPERBACK
41202,80,321,1,PAPERBACK
41203,426,387,1,PAPERBACK
41204,447,474,2,PAPERBACK
41205,224,569,2,PAPERBACK
41206,149,558,2,PAPERBACK
41207,379,336,3,HARDCOVER
41208,154,525,2,HARDCOVER
41209,221,548,1,PAPERBACK
41210,141,439,1,PAPERBACK
41211,420,498,1,PAPERBACK
41212,479,542,2,PAPERBACK
41213,351,502,1,PAPERBACK
41214,108,442,2,PAPERBACK
41215,216,407,1,HARDCOVER
41216,36,471,2,HARDCOVER
41217,316,385,1,HARDCOVER
41218,294,379,1,PAPERBACK
41219,261,334,3,HARDCOVER
41220,397,448,1,PAPERBACK
41221,130,407,1,PAPERBACK
41222,418,449,1,HARDCOVER
41223,293,514,2,PAPERBACK
41224,116,503,1,HARDCOVER
41225,146,478,2,HARDCOVER
41226,238,445,2,PAPERBACK
41227,318,395,2,HARDCOVER
41228,278,414,1,PAPERBACK
41229,127,445,1,PAPERBACK
41230,399,412,1,HARDCOVER
41231,133,469,1,HARDCOVER
41232,30,419,1,PAPERBACK
41233,16,382,1,PAPERBACK
41234,232,369,1,HARDCOVER
41235,51,545,1,HARDCOVER
41236,175,460,2,HARDCOVER
41237,217,450,2,PAPERBACK
41238,246,513,2,HARDCOVER
41239,278,335,1,HARDCOVER
41240,475,453,1,PAPERBACK
41241,234,475,1,PAPERBACK
41242,485,418,2,HARDCOVER
41243,255,539,1,PAPERBACK
41244,230,505,1,PAPERBACK
41245,489,541,1,HARDCOVER
41246,166,500,1,HARDCOVER
41247,199,341,1,HARDCOVER
41248,397,568,1,HARDCOVER
41249,291,546,1,PAPERBACK
41250,133,477,1,PAPERBACK
41251,71,569,2,PAPERBACK
41252,125,513,1,HARDCOVER
41253,301,400,1,HARDCOVER
41254,363,415,1,HARDCOVER
41255,91,399,1,HARDCOVER
41256,231,458,2,PAPERBACK
41257,338,501,1,PAPERBACK
41258,85,389,1,PAPERBACK
41259,137,464,3,PAPERBACK
41260,122,506,2,HARDCOVER
41261,297,321,2,PAPERBACK
41262,177,482,2,HARDCOVER
41263,333,381,2,PAPERBACK
41264,201,363,1,PAPERBACK
41265,28,530,2,HARDCOVER
41266,242,408,2,PAPERBACK
41267,332,528,2,PAPERBACK
41268,124,537,2,PAPERBACK
41269,367,543,1,HARDCOVER
41270,130,456,2,PAPERBACK
41271,201,437,2,HARDCOVER
41272,184,352,2,PAPERBACK
41273,189,521,2,HARDCOVER
41274,79,470,1,HARDCOVER
41275,239,488,2,HARDCOVER
41276,136,414,1,HARDCOVER
41277,267,369,2,HARDCOVER
41278,60,555,2,HARDCOVER
41279,430,519,2,HARDCOVER
41280,262,570,1,PAPERBACK
41281,33,421,1,HARDCOVER
41282,424,539,1,PAPERBACK
41283,141,360,1,HARDCOVER
41284,360,505,2,PAPERBACK
41285,471,499,1,PAPERBACK
41286,195,526,3,PAPERBACK
41287,34,533,1,PAPERBACK
41288,239,383,1,PAPERBACK
41289,60,481,2,PAPERBACK
41290,261,507,3,PAPERBACK
41291,99,575,1,HARDCOVER
41292,67,575,1,HARDCOVER
41293,290,539,2,HARDCOVER
41294,132,343,1,PAPERBACK
41295,105,331,1,PAPERBACK
41296,327,530,1,HARDCOVER
41297,68,347,1,HARDCOVER
41298,12,382,1,HARDCOVER
41299,493,497,2,PAPERBACK
41300,35,454,1,HARDCOVER
41301,117,493,1,PAPERBACK
41302,276,537,1,HARDCOVER
41303,121,429,2,HARDCOVER
41304,20,360,1,HARDCOVER
41305,34,514,2,PAPERBACK
41306,268,388,1,HARDCOVER
41307,91,502,1,PAPERBACK
41308,164,506,1,PAPERBACK
41309,66,401,1,PAPERBACK
41310,118,346,1,PAPERBACK
41311,278,498,2,PAPERBACK
41312,301,567,1,PAPERBACK
41313,34,427,1,PAPERBACK
41314,262,425,1,PAPERBACK
41315,364,429,3,PAPERBACK
41316,173,363,2,HARDCOVER
41317,43,533,2,PAPERBACK
41318,124,529,2,PAPERBACK
41319,49,368,1,PAPERBACK
41320,319,529,2,HARDCOVER
41321,360,394,2,HARDCOVER
41322,172,437,3,HARDCOVER
41323,63,457,2,PAPERBACK
41324,235,554,2,HARDCOVER
41325,421,498,1,HARDCOVER
41326,405,344,1,PAPERBACK
41327,391,419,2,PAPERBACK
41328,391,472,2,HARDCOVER
41329,314,526,1,HARDCOVER
41330,468,382,1,PAPERBACK
41331,62,484,2,HARDCOVER
41332,480,519,1,HARDCOVER
41333,257,477,2,HARDCOVER
41334,280,469,1,PAPERBACK
41335,463,510,1,PAPERBACK
41336,45,387,1,PAPERBACK
41337,180,336,1,PAPERBACK
41338,33,445,1,PAPERBACK
41339,104,424,1,HARDCOVER
41340,305,495,1,HARDCOVER
41341,267,330,2,HARDCOVER
41342,113,496,2,PAPERBACK
41343,126,545,2,PAPERBACK
41344,380,460,1,HARDCOVER
41345,349,521,2,HARDCOVER
41346,367,320,1,HARDCOVER
41347,251,457,2,PAPERBACK
41348,343,529,2,PAPERBACK
41349,495,342,1,HARDCOVER
41350,207,446,1,PAPERBACK
41351,474,477,2,HARDCOVER
41352,278,342,2,HARDCOVER
41353,247,535,1,HARDCOVER
41354,440,546,1,HARDCOVER
41355,83,448,1,HARDCOVER
41356,454,359,2,PAPERBACK
41357,397,467,2,HARDCOVER
41358,174,334,2,HARDCOVER
41359,71,398,1,PAPERBACK
41360,119,415,1,PAPERBACK
41361,465,559,1,PAPERBACK
41362,230,565,2,HARDCOVER
41363,120,358,2,PAPERBACK
41364,385,508,2,HARDCOVER
41365,401,558,3,PAPERBACK
41366,370,402,2,PAPERBACK
41367,293,476,1,HARDCOVER
41368,419,343,1,HARDCOVER
41369,185,368,2,HARDCOVER
41370,223,524,2,PAPERBACK
41371,380,365,2,PAPERBACK
41372,152,402,1,HARDCOVER
41373,356,364,2,PAPERBACK
41374,328,370,2,HARDCOVER
41375,425,398,2,HARDCOVER
41376,175,498,2,HARDCOVER
41377,303,526,1,PAPERBACK
41378,232,457,1,PAPERBACK
41379,226,361,3,PAPERBACK
41380,149,487,1,HARDCOVER
41381,386,405,2,PAPERBACK
41382,203,360,2,PAPERBACK
41383,14,575,2,PAPERBACK
41384,423,509,2,PAPERBACK
41385,87,418,2,PAPERBACK
41386,246,336,2,PAPERBACK
41387,489,414,1,PAPERBACK
41388,27,402,1,HARDCOVER
41389,275,397,2,PAPERBACK
41390,334,461,1,PAPERBACK
41391,323,352,2,PAPERBACK
41392,337,440,2,HARDCOVER
41393,19,327,1,PAPERBACK
41394,47,416,2,HARDCOVER
41395,108,423,2,PAPERBACK
41396,431,472,1,PAPERBACK
41397,427,567,1,HARDCOVER
41398,303,514,1,HARDCOVER
41399,292,546,2,HARDCOVER
41400,349,514,1,HARDCOVER
41401,171,526,1,HARDCOVER
41402,235,553,1,HARDCOVER
41403,40,421,1,PAPERBACK
41404,54,404,2,PAPERBACK
41405,232,555,1,HARDCOVER
41406,362,566,1,PAPERBACK
41407,469,341,2,PAPERBACK
41408,327,358,1,HARDCOVER
41409,462,546,2,HARDCOVER
41410,445,338,2,PAPERBACK
41411,165,455,1,HARDCOVER
41412,385,559,2,PAPERBACK
41413,21,339,1,PAPERBACK
41414,234,384,2,PAPERBACK
41415,290,334,1,HARDCOVER
41416,415,417,1,PAPERBACK
41417,92,537,1,HARDCOVER
41418,151,410,1,HARDCOVER
41419,251,414,1,HARDCOVER
41420,495,508,2,PAPERBACK
41421,117,348,1,PAPERBACK
41422,78,464,2,HARDCOVER
41423,216,523,2,PAPERBACK
41424,135,472,2,PAPERBACK
41425,41,394,1,HARDCOVER
41426,463,559,1,PAPERBACK
41427,50,553,2,PAPERBACK
41428,428,527,2,HARDCOVER
41429,288,345,1,PAPERBACK
41430,81,473,1,HARDCOVER
41431,247,332,1,HARDCOVER
41432,388,518,2,PAPERBACK
41433,238,461,1,PAPERBACK
41434,441,525,2,HARDCOVER
41435,476,422,2,HARDCOVER
41436,106,321,1,HARDCOVER
41437,21,380,1,HARDCOVER
41438,254,337,2,PAPERBACK
41439,383,518,1,PAPERBACK
41440,101,451,1,HARDCOVER
41441,184,425,1,PAPERBACK
41442,331,486,3,PAPERBACK
41443,26,484,1,PAPERBACK
41444,140,430,1,PAPERBACK
41445,169,326,1,PAPERBACK
41446,382,515,1,HARDCOVER
41447,373,348,2,PAPERBACK
41448,487,424,1,PAPERBACK
41449,119,341,1,HARDCOVER
41450,70,456,1,HARDCOVER
41451,401,371,2,PAPERBACK
41452,126,527,2,HARDCOVER
41453,346,317,1,PAPERBACK
41454,299,357,1,HARDCOVER
41455,99,495,2,HARDCOVER
41456,60,316,1,PAPERBACK
41457,176,493,1,PAPERBACK
41458,227,514,1,PAPERBACK
41459,107,318,2,HARDCOVER
41460,481,520,1,PAPERBACK
41461,304,363,1,HARDCOVER
41462,205,379,2,HARDCOVER
41463,275,366,1,HARDCOVER
41464,446,514,2,PAPERBACK
41465,273,574,2,HARDCOVER
41466,445,398,2,PAPERBACK
41467,169,359,1,PAPERBACK
41468,172,362,1,PAPERBACK
41469,499,468,1,PAPERBACK
41470,111,317,2,HARDCOVER
41471,375,508,1,HARDCOVER
41472,242,536,1,PAPERBACK
41473,313,324,1,PAPERBACK
41474,159,425,1,PAPERBACK
41475,276,403,2,PAPERBACK
41476,390,0,1,PAPERBACK
41477,287,507,2,PAPERBACK
41478,94,463,1,HARDCOVER
41479,86,521,2,PAPERBACK
41480,25,359,3,HARDCOVER
41481,370,569,2,PAPERBACK
41482,89,554,1,PAPERBACK
41483,250,430,1,PAPERBACK
41484,219,525,2,HARDCOVER
41485,279,531,2,PAPERBACK
41486,126,447,1,PAPERBACK
41487,326,372,3,PAPERBACK
41488,295,399,1,HARDCOVER
41489,210,342,2,HARDCOVER
41490,468,566,2,HARDCOVER
41491,377,571,2,HARDCOVER
41492,87,317,1,PAPERBACK
41493,416,518,1,HARDCOVER
41494,347,439,1,PAPERBACK
41495,257,461,3,PAPERBACK
41496,421,480,1,PAPERBACK
41497,391,407,1,HARDCOVER
41498,28,449,1,PAPERBACK
41499,351,501,1,PAPERBACK
41500,432,460,1,HARDCOVER
41501,6,575,1,PAPERBACK
41502,197,355,2,PAPERBACK
41503,426,444,1,HARDCOVER
41504,183,546,2,HARDCOVER
41505,236,557,2,HARDCOVER
41506,185,352,2,HARDCOVER
41507,352,563,2,HARDCOVER
41508,38,538,2,HARDCOVER
41509,492,506,3,HARDCOVER
41510,91,454,1,PAPERBACK
41511,300,425,2,PAPERBACK
41512,374,448,1,HARDCOVER
41513,261,480,3,HARDCOVER
41514,332,436,2,PAPERBACK
41515,450,358,2,PAPERBACK
41516,458,370,2,PAPERBACK
41517,57,503,1,HARDCOVER
41518,317,365,2,PAPERBACK
41519,428,529,2,HARDCOVER
41520,353,380,1,PAPERBACK
41521,302,533,2,PAPERBACK
41522,432,541,2,HARDCOVER
41523,126,394,1,HARDCOVER
41524,375,349,1,PAPERBACK
41525,373,421,1,PAPERBACK
41526,76,519,2,HARDCOVER
41527,358,382,1,PAPERBACK
41528,120,326,1,PAPERBACK
41529,402,408,2,PAPERBACK
41530,25,566,1,HARDCOVER
41531,200,489,2,HARDCOVER
41532,46,500,1,HARDCOVER
41533,359,404,2,PAPERBACK
41534,343,467,1,HARDCOVER
41535,359,427,2,HARDCOVER
41536,54,403,2,PAPERBACK
41537,175,548,1,HARDCOVER
41538,34,471,1,HARDCOVER
41539,366,532,1,PAPERBACK
41540,20,553,1,PAPERBACK
41541,438,412,2,HARDCOVER
41542,445,319,3,HARDCOVER
41543,296,375,2,HARDCOVER
41544,474,330,1,HARDCOVER
41545,288,573,2,PAPERBACK
41546,27,512,2,HARDCOVER
41547,50,402,2,HARDCOVER
41548,130,522,2,PAPERBACK
41549,123,546,1,PAPERBACK
41550,66,349,2,HARDCOVER
41551,250,485,1,HARDCOVER
41552,312,377,2,HARDCOVER
41553,78,497,1,HARDCOVER
41554,454,405,1,HARDCOVER
41555,323,468,1,HARDCOVER
41556,420,446,2,PAPERBACK
41557,76,446,1,PAPERBACK
41558,207,349,3,HARDCOVER
41559,90,394,1,HARDCOVER
41560,71,358,1,HARDCOVER
41561,292,369,2,PAPERBACK
41562,152,511,1,PAPERBACK
41563,326,535,1,PAPERBACK
41564,435,387,2,HARDCOVER
41565,340,490,1,HARDCOVER
41566,127,469,1,PAPERBACK
41567,174,388,1,HARDCOVER
41568,333,418,1,PAPERBACK
41569,65,390,2,HARDCOVER
41570,142,486,2,PAPERBACK
41571,354,519,1,PAPERBACK
41572,40,500,1,PAPERBACK
41573,342,534,2,HARDCOVER
41574,199,460,3,HARDCOVER
41575,483,414,2,PAPERBACK
41576,196,465,3,HARDCOVER
41577,56,474,1,HARDCOVER
41578,324,323,1,PAPERBACK
41579,241,444,1,PAPERBACK
41580,420,426,1,HARDCOVER
41581,0,406,1,HARDCOVER
41582,500,393,2,PAPERBACK
41583,219,464,1,PAPERBACK
41584,191,492,1,PAPERBACK
41585,227,408,2,HARDCOVER
41586,372,381,1,PAPERBACK
41587,444,433,1,HARDCOVER
41588,318,514,1,HARDCOVER
41589,369,327,2,HARDCOVER
41590,344,435,1,PAPERBACK
41591,173,556,3,PAPERBACK
41592,177,553,1,PAPERBACK
41593,369,417,1,HARDCOVER
41594,96,401,2,PAPERBACK
41595,289,481,2,HARDCOVER
41596,81,426,1,PAPERBACK
41597,149,478,1,PAPERBACK
41598,362,360,1,HARDCOVER
41599,216,340,1,PAPERBACK
41600,363,318,1,HARDCOVER
41601,25,441,2,PAPERBACK
41602,322,419,2,PAPERBACK
41603,38,483,3,HARDCOVER
41604,31,453,2,PAPERBACK
41605,104,532,2,HARDCOVER
41606,22,377,2,HARDCOVER
41607,35,375,3,HARDCOVER
41608,143,470,1,HARDCOVER
41609,188,574,2,HARDCOVER
41610,475,544,2,HARDCOVER
41611,100,381,2,HARDCOVER
41612,399,418,1,PAPERBACK
41613,23,363,1,PAPERBACK
41614,458,444,1,PAPERBACK
41615,141,323,2,HARDCOVER
41616,86,0,1,PAPERBACK
41617,146,364,2,HARDCOVER
41618,389,427,2,HARDCOVER
41619,4,532,3,PAPERBACK
41620,269,449,2,HARDCOVER
41621,328,552,2,HARDCOVER
41622,294,451,1,PAPERBACK
41623,273,319,1,HARDCOVER
41624,408,439,1,PAPERBACK
41625,133,350,1,PAPERBACK
41626,393,317,2,HARDCOVER
41627,338,521,1,HARDCOVER
41628,478,572,2,HARDCOVER
41629,344,383,1,HARDCOVER
41630,43,550,1,PAPERBACK
41631,52,360,2,PAPERBACK
41632,305,420,1,PAPERBACK
41633,487,341,2,HARDCOVER
41634,285,318,1,PAPERBACK
41635,493,471,1,PAPERBACK
41636,72,573,1,PAPERBACK
41637,442,377,2,PAPERBACK
41638,246,346,2,PAPERBACK
41639,434,464,1,HARDCOVER
41640,335,339,1,PAPERBACK
41641,300,468,2,PAPERBACK
41642,407,335,2,PAPERBACK
41643,342,549,2,PAPERBACK
41644,194,514,1,HARDCOVER
41645,153,386,2,PAPERBACK
41646,304,372,2,HARDCOVER
41647,222,469,1,HARDCOVER
41648,164,400,1,HARDCOVER
41649,121,493,1,HARDCOVER
41650,42,413,2,PAPERBACK
41651,315,525,1,PAPERBACK
41652,291,460,2,HARDCOVER
41653,358,359,2,HARDCOVER
41654,132,371,2,HARDCOVER
41655,197,422,1,PAPERBACK
41656,62,508,1,HARDCOVER
41657,162,492,2,HARDCOVER
41658,386,474,2,PAPERBACK
41659,204,473,2,PAPERBACK
41660,185,487,1,PAPERBACK
41661,114,357,1,PAPERBACK
41662,182,523,1,HARDCOVER
41663,91,0,2,HARDCOVER
41664,137,571,1,PAPERBACK
41665,82,468,1,PAPERBACK
41666,219,528,1,HARDCOVER
41667,426,377,1,PAPERBACK
41668,341,356,1,PAPERBACK
41669,357,347,1,PAPERBACK
41670,90,465,2,HARDCOVER
41671,288,346,1,PAPERBACK
41672,319,343,2,PAPERBACK
41673,203,339,1,PAPERBACK
41674,394,327,1,HARDCOVER
41675,336,521,1,HARDCOVER
41676,373,440,3,PAPERBACK
41677,336,343,1,HARDCOVER
41678,176,560,2,HARDCOVER
41679,388,417,1,PAPERBACK
41680,435,565,1,PAPERBACK
41681,37,445,1,PAPERBACK
41682,345,472,1,HARDCOVER
41683,202,396,1,HARDCOVER
41684,243,483,2,HARDCOVER
41685,52,331,1,PAPERBACK
41686,232,508,1,HARDCOVER
41687,287,500,2,PAPERBACK
41688,457,539,1,PAPERBACK
41689,109,443,2,HARDCOVER
41690,432,415,2,PAPERBACK
41691,329,415,1,HARDCOVER
41692,104,410,2,HARDCOVER
41693,226,474,1,PAPERBACK
41694,436,374,2,HARDCOVER
41695,307,351,1,HARDCOVER
41696,237,358,2,HARDCOVER
41697,145,505,2,PAPERBACK
41698,176,506,1,HARDCOVER
41699,366,440,2,HARDCOVER
41700,280,510,1,PAPERBACK
41701,452,482,1,PAPERBACK
41702,147,571,2,PAPERBACK
41703,103,404,1,HARDCOVER
41704,342,323,2,PAPERBACK
41705,20,412,1,HARDCOVER
41706,68,530,1,PAPERBACK
41707,134,330,1,HARDCOVER
41708,392,395,3,PAPERBACK
41709,298,553,2,PAPERBACK
41710,295,372,1,HARDCOVER
41711,345,418,2,HARDCOVER
41712,124,431,1,PAPERBACK
41713,232,532,1,HARDCOVER
41714,162,331,2,HARDCOVER
41715,105,356,1,HARDCOVER
41716,223,340,1,PAPERBACK
41717,294,541,2,HARDCOVER
41718,401,471,3,PAPERBACK
41719,444,339,2,HARDCOVER
41720,327,513,1,HARDCOVER
41721,441,568,2,HARDCOVER
41722,53,561,1,HARDCOVER
41723,266,411,2,PAPERBACK
41724,234,514,2,PAPERBACK
41725,499,427,2,HARDCOVER
41726,352,559,3,HARDCOVER
41727,24,558,2,PAPERBACK
41728,302,505,1,HARDCOVER
