,user_id,book_id,rating
47137,428,72,4
47138,1480,43,3
47139,328,326,4
47140,1172,322,2
47141,1263,35,5
47142,1358,484,2
47143,275,148,5
47144,409,171,4
47145,945,255,5
47146,1219,221,3
47147,712,409,2
47148,1080,368,5
47149,853,435,1
47150,1208,403,2
47151,1604,59,5
47152,1919,16,3
47153,302,169,4
47154,1252,226,4
47155,497,472,4
47156,600,243,3
47157,1050,19,1
47158,1947,437,4
47159,898,99,2
47160,1241,180,2
47161,1733,131,3
47162,478,378,3
47163,1584,13,2
47164,1741,414,1
47165,503,72,4
47166,1427,252,1
47167,1445,147,5
47168,565,498,1
47169,384,385,4
47170,1232,103,2
47171,1122,257,4
47172,954,305,1
47173,1380,283,1
47174,1366,344,1
47175,64,154,4
47176,929,457,1
47177,867,339,3
47178,1030,205,1
47179,375,496,5
47180,843,487,2
47181,9,363,3
47182,1782,131,3
47183,516,231,2
47184,400,276,4
47185,1134,169,1
47186,74,17,2
47187,99,363,4
47188,1960,291,2
47189,1523,72,1
47190,1564,60,3
47191,121,406,3
47192,611,246,3
47193,1357,100,2
47194,1251,191,2
47195,309,338,5
47196,666,285,3
47197,1978,489,3
47198,1409,460,1
47199,420,135,2
47200,1833,12,3
47201,829,288,4
47202,1414,130,4
47203,1723,94,4
47204,920,361,1
47205,832,34,3
47206,1494,212,5
47207,1774,19,2
47208,1284,187,3
47209,785,180,1
47210,1532,368,4
47211,296,75,4
47212,267,180,1
47213,1745,393,3
47214,1119,227,1
47215,1453,264,4
47216,760,222,2
47217,1587,329,5
47218,1037,13,3
47219,1326,311,1
47220,1120,34,5
47221,262,490,4
47222,96,300,4
47223,1387,416,5
47224,1136,191,3
47225,558,11,3
47226,537,364,4
47227,839,45,3
47228,1149,360,4
47229,1332,475,4
47230,1566,343,4
47231,822,165,1
47232,832,415,2
47233,981,57,3
47234,1249,229,2
47235,729,460,1
47236,1994,455,4
47237,1544,497,4
47238,1523,238,5
47239,347,344,2
47240,611,302,4
47241,561,304,2
47242,308,163,3
47243,1248,225,2
47244,1766,454,3
47245,1344,13,2
47246,1933,20,4
47247,638,74,5
47248,1539,262,3
47249,1426,420,4
47250,1866,46,1
47251,708,4,3
47252,1501,46,5
47253,810,371,2
47254,1182,257,3
47255,441,372,3
47256,264,82,3
47257,1955,445,4
47258,891,72,3
47259,656,201,4
47260,1790,497,5
47261,1316,309,2
47262,1128,369,2
47263,1660,379,5
47264,538,434,3
47265,1285,5,3
47266,1246,382,4
47267,455,147,2
47268,531,385,3
47269,1407,417,5
47270,743,425,2
47271,1738,208,5
47272,114,191,5
47273,1489,196,1
47274,1201,58,4
47275,308,374,1
47276,1772,244,2
47277,150,357,5
47278,1670,433,3
47279,60,490,5
47280,1395,57,5
47281,1240,105,3
47282,35,289,3
47283,580,56,2
47284,200,172,5
47285,1797,121,4
47286,1906,283,1
47287,462,384,4
47288,563,353,1
47289,430,184,2
47290,461,261,2
47291,710,350,5
47292,1603,164,1
47293,1265,349,1
47294,1954,323,4
47295,513,419,5
47296,1430,76,2
47297,1583,51,2
47298,222,459,5
47299,451,243,3
47300,39,315,5
47301,1425,449,1
47302,694,116,3
47303,47,372,5
47304,1658,129,5
47305,1262,214,5
47306,1833,101,3
47307,1805,262,3
47308,1695,53,3
47309,539,361,3
47310,773,491,4
47311,840,86,3
47312,815,228,5
47313,774,30,2
47314,1563,50,5
47315,31,78,5
47316,1966,12,5
47317,1534,224,1
47318,1374,431,1
47319,404,14,1
47320,766,114,2
47321,480,280,3
47322,1729,222,4
47323,1495,140,5
47324,1796,341,2
47325,823,73,5
47326,1259,224,3
47327,1262,360,3
47328,440,406,5
47329,1671,484,5
47330,26,183,2
47331,1085,324,3
47332,951,39,2
47333,606,412,1
47334,313,115,1
47335,583,292,1
47336,961,480,3
47337,895,459,5
47338,684,169,5
47339,1620,157,5
47340,472,484,3
47341,1721,266,4
47342,294,433,4
47343,1966,383,4
47344,858,459,4
47345,1976,443,4
47346,1545,240,3
47347,238,228,4
47348,467,243,3
47349,512,211,2
47350,1485,132,4
47351,690,294,2
47352,592,435,5
47353,1817,186,1
47354,908,315,3
47355,1982,392,1
47356,442,24,1
47357,664,158,3
47358,37,210,4
47359,1296,99,1
47360,1985,196,2
47361,433,70,3
47362,1028,234,3
47363,865,436,2
47364,1893,483,4
47365,1130,289,2
47366,742,284,2
47367,1730,335,1
47368,881,123,1
47369,812,213,3
47370,1488,271,2
47371,1219,450,2
47372,1616,38,4
47373,460,32,3
47374,180,286,4
47375,1256,378,4
47376,1996,104,3
47377,682,116,4
47378,1918,460,1
47379,1581,363,4
47380,1457,208,4
47381,1269,62,1
47382,410,293,1
47383,527,52,4
47384,2,80,4
47385,257,118,4
47386,1975,206,1
47387,862,400,3
47388,1899,334,5
47389,542,14,3
47390,1765,446,4
47391,1945,382,5
47392,186,210,4
47393,941,154,5
47394,1265,424,1
47395,842,413,3
47396,871,169,4
47397,1468,249,1
47398,656,40,5
47399,1128,136,4
47400,435,301,4
47401,326,126,4
47402,790,296,3
47403,590,232,1
47404,1825,258,3
47405,1904,406,3
47406,589,424,3
47407,577,387,2
47408,860,395,3
47409,1482,47,4
47410,1466,135,2
47411,333,334,3
47412,899,283,4
47413,1983,436,5
47414,466,144,5
47415,1317,299,4
47416,1514,327,1
47417,580,172,2
47418,1485,322,5
47419,1959,473,3
47420,1269,24,1
47421,138,374,5
47422,403,469,1
47423,1390,409,2
47424,281,229,1
47425,1796,166,3
47426,490,165,4
47427,671,475,3
47428,245,310,4
47429,682,422,4
47430,1357,331,2
47431,181,213,2
47432,561,372,1
47433,1800,431,2
47434,133,302,4
47435,1623,104,4
47436,215,398,3
47437,1517,428,3
47438,1922,319,2
47439,983,94,5
47440,1267,237,1
47441,764,394,4
47442,1173,117,5
47443,329,321,2
47444,1730,72,2
47445,1178,370,4
47446,1911,402,4
47447,232,183,1
47448,913,134,5
47449,295,414,4
47450,1582,157,5
47451,1391,99,1
47452,1885,8,5
47453,696,153,4
47454,1553,94,4
47455,905,424,2
47456,448,104,1
47457,9,140,4
47458,1621,189,1
47459,1812,142,5
47460,1533,373,5
47461,1388,376,3
47462,1927,433,4
47463,556,447,1
47464,986,96,2
47465,1766,46,4
47466,929,357,2
47467,108,110,1
47468,494,462,2
47469,1614,278,2
47470,200,242,4
47471,1176,168,4
47472,301,113,2
47473,1050,496,4
47474,370,242,4
47475,908,89,2
47476,688,350,1
47477,1313,406,5
47478,441,171,1
47479,1475,249,5
47480,1608,248,3
47481,1644,395,4
47482,604,305,3
47483,1341,339,1
47484,639,439,3
47485,1816,282,1
47486,1340,406,5
47487,679,313,1
47488,794,487,1
47489,935,261,3
47490,1829,73,5
47491,373,385,3
47492,315,284,5
47493,645,306,4
47494,540,181,2
47495,982,143,3
47496,1438,201,5
47497,1464,50,5
47498,866,181,5
47499,1035,318,3
47500,474,282,1
47501,912,405,3
47502,1875,190,1
47503,26,43,1
47504,1668,163,1
47505,414,282,2
47506,1572,155,2
47507,1947,161,1
47508,350,56,3
47509,1371,275,2
47510,799,132,3
47511,150,263,1
47512,1686,273,5
47513,1739,99,2
47514,1623,469,3
47515,952,111,1
47516,1775,415,1
47517,1614,57,2
47518,546,141,3
47519,1945,435,4
47520,1802,378,1
47521,1706,200,1
47522,1945,31,4
47523,1937,127,5
47524,1193,368,1
47525,1778,438,2
47526,804,495,4
47527,1066,204,5
47528,921,35,4
47529,823,62,3
47530,490,240,3
47531,848,324,5
47532,1992,383,4
47533,750,177,1
47534,499,250,1
47535,1588,128,1
47536,232,430,4
47537,1628,247,1
47538,1041,285,5
47539,697,215,4
47540,1155,457,1
47541,742,473,5
47542,28,154,1
47543,28,408,1
47544,91,249,3
47545,961,331,1
47546,562,277,2
47547,124,366,5
47548,97,306,2
47549,172,231,3
47550,1462,253,2
47551,476,108,3
47552,1439,347,5
47553,578,382,1
47554,530,333,4
47555,1369,152,2
47556,1972,79,3
47557,929,279,3
47558,1734,64,3
47559,1716,413,1
47560,260,207,2
47561,1322,188,3
47562,518,230,2
47563,501,42,1
47564,836,128,1
47565,1723,75,5
47566,1039,312,1
47567,982,188,3
47568,71,442,4
47569,465,268,1
47570,1199,97,1
47571,196,175,5
47572,1178,221,5
47573,175,471,1
47574,622,230,3
47575,1865,199,5
47576,1221,446,2
47577,438,489,5
47578,576,10,3
47579,977,141,5
47580,1837,479,2
47581,1879,67,2
47582,1857,45,4
47583,1922,246,2
47584,21,491,4
47585,1676,221,3
47586,1929,416,2
47587,1660,234,2
47588,817,279,5
47589,178,176,4
47590,350,227,3
47591,560,497,1
47592,1413,169,1
47593,1687,460,5
47594,1511,109,5
47595,1299,220,3
47596,1659,369,2
47597,353,225,5
47598,482,73,5
47599,1423,341,1
47600,1323,251,2
47601,840,21,5
47602,336,350,3
47603,1168,71,1
47604,1472,328,3
47605,1456,279,4
47606,1706,453,1
47607,1895,418,4
47608,1360,341,4
47609,729,254,2
47610,130,432,3
47611,1183,36,3
47612,1947,52,4
47613,841,404,3
47614,1772,12,3
47615,1254,163,1
47616,825,108,4
47617,198,277,2
47618,843,452,3
47619,658,322,4
47620,592,371,1
47621,787,186,3
47622,1396,172,4
47623,1564,374,2
47624,803,109,4
47625,149,33,5
47626,1249,342,2
47627,1528,289,3
47628,1370,131,5
47629,584,246,4
47630,508,139,2
47631,1422,66,1
47632,919,303,1
47633,1653,392,1
47634,619,311,1
47635,34,187,5
47636,1010,418,3
47637,1583,5,3
47638,426,425,4
47639,636,170,5
47640,1221,151,5
47641,1270,262,2
47642,1455,158,4
47643,1312,14,2
47644,1397,253,5
47645,1117,196,5
47646,1741,44,2
47647,1825,412,3
47648,855,402,3
47649,972,294,4
47650,1362,64,2
47651,565,239,5
47652,1314,310,3
47653,202,186,5
47654,1265,487,5
47655,523,85,4
47656,1056,470,4
47657,530,36,5
47658,224,38,3
47659,1485,188,1
47660,344,263,3
47661,544,460,2
47662,199,363,2
47663,1812,135,1
47664,26,407,2
47665,720,115,5
47666,1713,276,3
47667,1485,344,1
47668,751,462,2
47669,595,238,5
47670,128,434,1
47671,1639,202,3
47672,721,331,1
47673,418,422,4
47674,1234,96,1
47675,581,55,1
47676,253,460,5
47677,1784,51,5
47678,405,306,3
47679,1456,450,1
47680,1468,293,4
47681,882,195,5
47682,972,370,3
47683,289,104,2
47684,1529,46,3
47685,849,474,4
47686,1725,101,4
47687,1598,209,2
47688,17,136,2
47689,656,67,2
47690,345,470,5
47691,661,78,4
47692,436,127,3
47693,158,223,3
47694,1920,402,1
47695,845,152,1
47696,987,21,2
47697,133,256,2
47698,964,444,3
47699,818,457,3
47700,1816,309,1
47701,1757,319,1
47702,1935,275,1
47703,1132,74,1
47704,1723,483,3
47705,1181,396,4
47706,190,47,3
47707,1920,115,3
47708,854,492,2
47709,1587,473,2
47710,667,462,1
47711,628,306,3
47712,926,232,5
47713,1918,163,5
47714,1234,138,1
47715,1857,233,4
47716,1004,123,1
47717,1716,455,3
47718,1396,137,4
47719,800,146,3
47720,1667,107,5
47721,102,336,4
47722,1602,274,1
47723,1333,384,5
47724,1152,13,5
47725,1881,229,1
47726,1006,384,2
47727,1490,452,4
47728,1018,469,2
47729,437,492,1
47730,386,461,4
47731,1508,276,1
47732,762,407,5
47733,594,286,4
47734,352,96,2
47735,116,30,5
47736,1081,255,4
47737,345,122,1
47738,1327,217,2
47739,1268,348,5
47740,549,86,1
47741,1807,441,4
47742,455,274,1
47743,1453,326,2
47744,606,372,3
47745,1532,283,5
47746,823,139,4
47747,302,238,2
47748,312,151,1
47749,1785,223,5
47750,1127,312,4
47751,886,289,3
47752,1907,462,5
47753,396,36,3
47754,86,118,3
47755,1110,123,3
47756,447,50,3
47757,106,380,2
47758,1044,73,5
47759,1453,290,4
47760,1218,391,2
47761,1654,130,3
47762,959,94,4
47763,1415,164,2
47764,1127,76,2
47765,1627,348,5
47766,1463,241,1
47767,395,8,5
47768,267,484,4
47769,49,9,3
47770,49,13,5
47771,1949,45,1
47772,1854,288,1
47773,1035,482,5
47774,30,308,3
47775,934,121,2
47776,185,427,2
47777,407,74,3
47778,1666,48,5
47779,235,33,4
47780,1200,219,1
47781,1553,55,5
47782,1639,11,2
47783,452,284,2
47784,796,434,4
47785,1248,208,4
47786,823,439,3
47787,452,85,2
47788,1301,498,3
47789,680,163,5
47790,365,225,5
47791,1020,35,3
47792,1700,305,4
47793,488,94,2
47794,113,2,5
47795,747,100,2
47796,1977,58,2
47797,1683,287,2
47798,420,423,4
47799,923,66,5
47800,1550,318,1
47801,712,51,3
47802,1215,488,3
47803,758,433,3
47804,1453,364,4
47805,1507,400,2
47806,586,80,5
47807,1145,287,2
47808,665,384,2
47809,296,3,4
47810,212,431,1
47811,326,282,5
47812,563,295,4
47813,560,191,5
47814,702,143,3
47815,675,64,5
47816,578,488,5
47817,58,141,4
47818,1344,351,2
47819,633,488,4
47820,1516,430,1
47821,34,155,4
47822,1136,236,2
47823,1215,262,5
47824,157,295,3
47825,1626,40,1
47826,1547,216,5
47827,1371,93,4
47828,1965,338,1
47829,1796,267,3
47830,245,329,5
47831,263,306,4
47832,594,126,5
47833,563,398,5
47834,637,37,5
47835,1109,467,2
47836,784,278,2
47837,1465,494,2
47838,270,107,2
47839,82,227,5
47840,1348,247,5
47841,1317,317,2
47842,270,425,2
47843,1780,84,5
47844,1567,159,1
47845,963,265,5
47846,1136,265,5
47847,355,114,4
47848,1266,441,4
47849,786,284,2
47850,946,382,4
47851,1996,192,2
47852,1740,198,5
47853,483,333,3
47854,1014,429,1
47855,1574,183,2
47856,109,379,1
47857,775,398,5
47858,1074,141,5
47859,79,61,5
47860,1204,137,4
47861,739,189,2
47862,1295,171,2
47863,920,379,4
47864,1476,326,5
47865,710,295,3
47866,545,375,5
47867,102,187,4
47868,492,413,3
47869,1706,335,4
47870,718,219,1
47871,1757,239,1
47872,881,481,1
47873,1368,206,5
47874,1170,455,3
47875,1980,428,4
47876,916,328,4
47877,260,308,5
47878,509,384,2
47879,1545,287,1
47880,865,136,4
47881,951,244,1
47882,1063,241,2
47883,1999,254,3
47884,1800,370,2
47885,1781,115,1
47886,1007,159,2
47887,1718,69,1
47888,1453,441,4
47889,1733,70,5
47890,768,320,2
47891,477,50,3
47892,1,32,2
47893,1036,328,4
47894,1458,459,4
47895,782,109,4
47896,1397,181,1
47897,292,35,2
47898,1990,192,5
47899,1353,164,4
47900,324,149,3
47901,1334,200,3
47902,1157,90,5
47903,450,466,1
47904,1872,336,2
47905,209,462,2
47906,1845,248,5
47907,1144,473,2
47908,574,322,5
47909,103,493,5
47910,158,10,1
47911,1677,322,1
47912,13,81,3
47913,40,363,4
47914,1995,101,3
47915,727,202,1
47916,260,480,2
47917,230,266,5
47918,1517,408,4
47919,1633,323,5
47920,1499,437,3
47921,738,309,5
47922,1308,378,2
47923,1950,271,2
47924,1249,492,3
47925,1532,1,1
47926,352,90,5
47927,1055,399,4
47928,1144,59,4
47929,1058,200,5
47930,1240,74,3
47931,1772,410,1
47932,435,403,1
47933,1916,432,3
47934,1258,94,1
47935,513,306,2
47936,12,176,4
47937,56,143,1
47938,1427,29,5
47939,899,37,3
47940,977,472,5
47941,1665,345,4
47942,1598,286,4
47943,623,233,2
47944,706,400,3
47945,306,410,2
47946,276,86,3
47947,1593,252,3
47948,1961,160,2
47949,877,147,3
47950,802,488,2
47951,1208,431,1
47952,786,336,5
47953,1268,452,2
47954,1124,242,3
47955,176,37,1
47956,357,107,4
47957,1406,364,4
47958,1524,190,2
47959,1475,110,2
47960,84,58,3
47961,114,68,1
47962,215,66,2
47963,785,342,2
47964,1095,324,4
47965,1932,125,2
47966,1191,279,5
47967,1177,235,3
47968,1672,14,3
47969,462,264,5
47970,1689,140,2
47971,1933,248,3
47972,1173,498,2
47973,141,15,3
47974,897,115,5
47975,1531,6,5
47976,1922,431,2
47977,782,371,1
47978,337,412,4
47979,1235,21,5
47980,983,438,2
47981,27,442,4
47982,708,424,1
47983,882,234,3
47984,327,77,3
47985,1220,237,1
47986,1923,156,3
47987,1033,11,5
47988,771,244,2
47989,1154,81,3
47990,1603,134,4
47991,1836,341,1
47992,573,437,1
47993,88,238,2
47994,1576,146,4
47995,1559,441,1
47996,1983,183,1
47997,535,82,4
47998,661,260,1
47999,1116,462,5
48000,1257,195,2
48001,575,324,3
48002,1161,288,4
48003,686,50,1
48004,1156,34,2
48005,261,24,1
48006,640,156,5
48007,1470,364,3
48008,1215,261,2
48009,972,306,3
48010,1511,345,5
48011,1118,154,4
48012,1667,151,5
48013,1723,479,2
48014,34,499,4
48015,1966,418,3
48016,248,145,1
48017,784,37,2
48018,1084,200,5
48019,707,29,1
48020,1986,344,5
48021,1059,152,4
48022,762,497,2
48023,1745,134,1
48024,1353,390,4
48025,147,11,3
48026,1484,202,4
48027,1617,396,2
48028,1608,144,3
48029,1346,335,4
48030,1533,218,2
48031,690,315,5
48032,1435,360,4
48033,103,260,2
48034,1046,286,3
48035,1211,479,3
48036,1813,425,3
48037,1749,496,5
48038,1945,378,2
48039,1723,412,5
48040,1501,90,1
48041,1010,475,5
48042,699,497,4
48043,501,7,1
48044,1265,293,5
48045,1899,334,5
48046,807,312,2
48047,1169,249,5
48048,766,433,1
48049,280,441,4
48050,36,165,2
48051,315,380,1
48052,396,440,4
48053,1314,327,2
48054,921,184,3
48055,1276,322,4
48056,1324,44,3
48057,977,32,1
48058,74,193,4
48059,435,493,2
48060,1794,210,3
48061,1500,206,1
48062,1002,67,1
48063,321,407,3
48064,587,311,1
48065,1992,400,5
48066,1808,475,4
48067,1416,299,5
48068,728,480,2
48069,1841,409,2
48070,447,75,3
48071,838,421,1
48072,1153,118,4
48073,721,135,1
48074,681,484,2
48075,808,256,1
48076,409,126,1
48077,1532,266,4
48078,713,458,5
48079,1524,354,5
48080,749,487,3
48081,313,443,5
48082,5,461,5
48083,1857,8,5
48084,1837,24,4
48085,889,101,5
48086,714,138,5
48087,84,71,1
48088,1431,335,2
48089,1784,208,3
48090,165,185,5
48091,356,386,5
48092,1566,175,5
48093,626,19,3
48094,314,137,4
48095,1543,332,5
48096,37,40,5
48097,1057,407,4
48098,845,349,5
48099,83,197,3
48100,394,308,2
48101,1341,338,4
48102,450,176,1
48103,838,450,1
48104,457,359,1
48105,1760,316,2
48106,788,251,1
48107,1243,328,1
48108,649,457,1
48109,1971,173,1
48110,1294,208,5
48111,1789,252,5
48112,829,307,4
48113,996,272,1
48114,220,323,1
48115,1746,218,4
48116,1059,114,5
48117,801,124,5
48118,218,15,1
48119,514,138,4
48120,1055,363,3
48121,1628,431,4
48122,719,425,1
48123,769,345,4
48124,758,321,2
48125,1354,354,5
48126,1153,442,5
48127,447,174,1
48128,30,485,5
48129,481,56,3
48130,284,449,1
48131,733,13,1
48132,1505,83,5
48133,1407,435,3
48134,1792,239,3
48135,240,281,2
48136,692,215,4
48137,1395,78,4
48138,1622,113,1
48139,502,336,1
48140,1251,390,2
48141,478,293,1
48142,103,62,1
48143,855,6,2
48144,353,140,1
48145,1222,50,4
48146,1017,101,4
48147,845,391,5
48148,1845,149,3
48149,1465,178,1
48150,1406,160,4
48151,1647,287,1
48152,1679,151,2
48153,794,364,1
48154,1262,424,5
48155,1173,491,5
48156,1897,160,2
48157,1161,371,1
48158,989,308,1
48159,694,494,4
48160,1505,158,2
48161,108,487,2
48162,1136,130,4
48163,1552,305,3
48164,266,436,4
48165,1491,76,2
48166,1375,181,4
48167,1210,428,2
48168,1274,419,5
48169,120,176,3
48170,1423,461,2
48171,537,466,4
48172,29,390,4
48173,520,318,1
48174,1577,124,1
48175,1017,1,4
48176,1120,244,3
48177,1861,159,3
48178,1608,238,2
48179,1236,243,4
48180,1214,126,1
48181,636,404,5
48182,21,173,2
48183,506,52,2
48184,397,218,4
48185,1407,88,3
48186,1377,5,4
48187,1784,128,2
48188,1941,411,4
48189,1247,81,2
48190,1764,290,2
48191,926,153,5
48192,1369,86,2
48193,1098,354,3
48194,855,438,1
48195,1170,84,5
48196,1539,385,2
48197,621,321,5
48198,208,215,1
48199,900,239,5
48200,1119,499,5
48201,661,43,1
48202,745,193,1
48203,1784,321,3
48204,1765,381,1
48205,1476,476,2
48206,1471,402,5
48207,1941,253,5
48208,755,386,3
48209,1911,424,2
48210,1000,152,2
48211,1469,265,5
48212,744,395,1
48213,323,1,2
48214,613,398,5
48215,11,223,5
48216,617,479,1
48217,347,190,4
48218,1805,361,4
48219,1599,354,2
48220,1490,45,3
48221,381,460,2
48222,462,202,3
48223,526,100,1
48224,1954,273,4
48225,1228,428,1
48226,917,483,1
48227,621,240,4
48228,445,397,3
48229,1721,411,4
48230,640,191,5
48231,1211,167,1
48232,1250,384,4
48233,210,251,4
48234,765,238,3
48235,1414,85,5
48236,786,457,5
48237,1116,425,1
48238,1707,330,1
48239,1829,353,1
48240,1231,100,5
48241,163,494,2
48242,84,41,2
48243,905,356,4
48244,1070,80,2
48245,584,126,1
48246,564,274,5
48247,128,494,3
48248,1332,364,4
48249,760,214,3
48250,537,131,3
48251,1937,420,2
48252,1355,163,1
48253,370,357,3
48254,250,201,4
48255,1321,309,1
48256,1466,300,1
48257,1625,401,3
48258,1644,394,5
48259,900,456,2
48260,1060,214,1
48261,1180,49,3
48262,1227,4,3
48263,1276,472,1
48264,1812,126,2
48265,82,76,4
48266,1192,485,3
48267,1022,355,2
48268,116,97,1
48269,454,266,4
48270,745,274,3
48271,1899,72,2
48272,1080,445,3
48273,1999,42,5
48274,712,160,1
48275,1634,196,4
48276,704,220,2
48277,946,383,5
48278,1974,70,1
48279,1078,319,1
48280,1546,382,4
48281,1905,441,3
48282,350,268,1
48283,1018,101,2
48284,125,474,4
48285,516,22,4
48286,727,359,1
48287,205,209,3
48288,483,95,4
48289,836,422,2
48290,1487,314,5
48291,859,48,3
48292,1335,283,1
48293,91,135,3
48294,1012,83,4
48295,1029,495,4
48296,1480,56,1
48297,327,309,3
48298,1370,221,5
48299,523,196,3
48300,1845,471,5
48301,755,337,4
48302,816,293,4
48303,1114,106,2
48304,1237,424,2
48305,1792,240,5
48306,585,139,3
48307,1914,136,4
48308,1251,462,5
48309,1919,132,1
48310,1736,249,4
48311,530,175,5
48312,1159,153,1
48313,865,452,5
48314,512,289,1
48315,1566,418,2
48316,476,261,1
48317,700,255,5
48318,1455,15,3
48319,34,200,4
48320,1010,15,2
48321,1779,275,2
48322,781,93,5
48323,1588,442,1
48324,818,171,4
48325,104,61,2
48326,1677,444,1
48327,1341,288,5
48328,546,402,4
48329,1149,51,5
48330,1593,398,5
48331,784,332,5
48332,595,358,5
48333,1335,478,5
48334,733,104,1
48335,1871,445,2
48336,259,80,5
48337,1734,297,5
48338,85,57,5
48339,77,247,4
48340,1523,208,1
48341,694,117,5
48342,556,190,1
48343,1425,345,4
48344,968,387,1
48345,1514,125,1
48346,739,246,3
48347,1830,319,2
48348,814,469,2
48349,957,16,2
48350,806,294,3
48351,61,485,2
48352,531,33,1
48353,782,305,5
48354,494,8,4
48355,1860,198,4
48356,618,9,1
48357,646,413,5
48358,967,242,2
48359,290,62,1
48360,795,385,1
48361,1222,77,1
48362,743,190,4
48363,1379,311,5
48364,761,256,4
48365,539,392,3
48366,836,304,4
48367,349,189,3
48368,37,337,5
48369,1977,122,1
48370,54,490,2
48371,793,336,3
48372,601,223,5
48373,1345,142,1
48374,388,151,1
48375,1073,90,2
48376,1462,222,3
48377,1630,177,1
48378,779,217,2
48379,928,139,1
48380,512,48,3
48381,358,1,2
48382,298,457,5
48383,861,366,4
48384,1967,385,1
48385,1270,351,5
48386,1206,85,2
48387,430,357,3
48388,1789,227,5
48389,1260,244,5
48390,1640,378,3
48391,542,480,2
48392,273,253,2
48393,869,495,2
48394,415,415,3
48395,1346,455,5
48396,1084,21,4
48397,1892,258,5
48398,139,99,3
48399,1911,423,5
48400,772,99,3
48401,1559,294,2
48402,30,89,1
48403,697,278,2
48404,163,378,1
48405,1785,152,1
48406,708,141,3
48407,314,289,3
48408,438,138,1
48409,1247,352,5
48410,1599,215,2
48411,1801,210,3
48412,1137,101,3
48413,945,144,1
48414,1625,426,1
48415,773,254,1
48416,1493,63,1
48417,1929,216,2
48418,440,16,3
48419,1385,336,2
48420,362,60,3
48421,850,21,1
48422,907,241,4
48423,1396,247,4
48424,1800,200,3
48425,895,8,4
48426,254,365,2
48427,135,170,3
48428,1058,18,5
48429,1274,262,4
48430,1113,314,1
48431,1305,118,1
48432,137,236,4
48433,125,223,2
48434,452,190,3
48435,1474,210,4
48436,735,95,4
48437,1729,466,3
48438,589,289,3
48439,1504,17,5
48440,1871,372,3
48441,550,366,1
48442,878,292,4
48443,1840,255,5
48444,91,157,3
48445,432,159,1
48446,674,400,2
48447,122,50,3
48448,966,34,4
48449,963,366,4
48450,933,241,2
48451,23,460,2
48452,115,269,5
48453,1974,162,2
48454,322,209,3
48455,197,157,4
48456,30,137,5
48457,765,422,5
48458,634,133,5
48459,22,497,5
48460,1773,338,2
48461,1207,356,2
48462,798,104,5
48463,304,160,1
48464,1902,382,2
48465,372,264,4
48466,856,449,1
48467,1295,11,5
48468,1308,150,5
48469,1070,356,2
48470,125,298,4
48471,1473,112,3
48472,786,361,3
48473,143,23,3
48474,557,232,2
48475,1598,257,1
48476,214,385,1
48477,803,431,2
48478,783,351,4
48479,1670,468,5
48480,1544,48,3
48481,1311,259,4
48482,1757,220,4
48483,1581,16,1
48484,1135,38,2
48485,914,255,4
48486,1589,250,2
48487,920,146,5
48488,539,199,4
48489,1766,448,5
48490,1647,285,1
48491,1435,435,4
48492,192,150,4
48493,568,257,4
48494,1673,322,3
48495,683,59,3
48496,1017,456,5
48497,901,279,4
48498,1076,337,1
48499,1138,471,3
48500,63,18,1
48501,1354,22,2
48502,1951,130,2
48503,1607,342,3
48504,70,224,1
48505,1435,25,1
48506,20,237,5
48507,152,384,1
48508,1507,71,5
48509,190,69,2
48510,969,331,5
48511,429,210,4
48512,1291,475,2
48513,137,262,5
48514,1713,211,3
48515,1865,185,1
48516,532,426,5
48517,582,120,1
48518,729,102,2
48519,949,414,1
48520,1425,459,1
48521,1691,215,1
48522,1230,177,2
48523,269,189,1
48524,1952,133,5
48525,52,54,3
48526,1974,389,4
48527,1334,49,5
48528,527,343,5
48529,1291,347,1
48530,1924,487,4
48531,1990,498,5
48532,402,50,2
48533,1457,253,2
48534,953,402,3
48535,1007,491,3
48536,280,18,1
48537,1024,498,1
48538,1751,485,1
48539,181,252,4
48540,467,219,4
48541,36,337,3
48542,247,146,2
48543,879,1,1
48544,92,230,4
48545,867,122,1
48546,1676,308,1
48547,1130,289,2
48548,464,231,4
48549,668,405,5
48550,1953,279,5
48551,1858,416,4
48552,226,158,2
48553,1472,347,2
48554,1630,29,4
48555,749,2,2
48556,1656,240,2
48557,1076,425,2
48558,219,172,3
48559,477,462,1
48560,1438,276,3
48561,1852,226,3
48562,1336,429,1
48563,880,109,2
48564,1659,285,1
48565,781,173,4
48566,1358,320,1
48567,1698,388,4
48568,1534,301,2
48569,804,474,3
48570,1893,209,1
48571,673,463,5
48572,1215,221,4
48573,616,450,5
48574,1450,73,4
48575,104,78,5
48576,1458,334,2
48577,1810,497,1
48578,1616,438,3
48579,1640,92,1
48580,1667,402,2
48581,1841,345,5
48582,1721,469,3
48583,1025,89,2
48584,53,190,2
48585,831,418,3
48586,221,79,2
48587,971,94,3
48588,1450,485,5
48589,1412,465,1
48590,1753,251,4
48591,1914,106,1
48592,1315,469,3
48593,171,454,1
48594,264,87,3
48595,1069,446,3
48596,1031,112,1
48597,1315,93,5
48598,1526,458,2
48599,695,496,5
48600,1340,56,5
48601,1713,117,2
48602,1091,465,1
48603,769,485,1
48604,460,407,1
48605,288,249,1
48606,53,203,5
48607,669,164,3
48608,615,332,5
