,user_id,book_id
86909,405,497
86910,1370,447
86911,1622,229
86912,192,381
86913,1819,71
86914,26,476
86915,223,294
86916,1289,348
86917,1730,207
86918,1281,103
86919,1678,418
86920,1921,59
86921,173,370
86922,810,400
86923,668,267
86924,333,428
86925,363,75
86926,864,172
86927,662,309
86928,1493,334
86929,717,464
86930,406,457
86931,1844,184
86932,683,275
86933,289,466
86934,1582,220
86935,1119,265
86936,1474,405
86937,501,374
86938,253,77
86939,626,232
86940,504,373
86941,334,344
86942,781,31
86943,1402,74
86944,789,276
86945,1830,365
86946,1641,7
86947,178,413
86948,1844,261
86949,329,195
86950,1121,333
86951,1802,484
86952,472,148
86953,1637,248
86954,579,459
86955,1607,475
86956,176,15
86957,1796,188
86958,1175,294
86959,1135,177
86960,251,469
86961,146,159
86962,1338,469
86963,1477,111
86964,965,45
86965,949,376
86966,1180,78
86967,1399,111
86968,1591,325
86969,1678,345
86970,1993,172
86971,1773,82
86972,1841,87
86973,1438,93
86974,1487,91
86975,830,439
86976,856,7
86977,823,309
86978,1129,480
86979,1892,389
86980,1335,234
86981,901,375
86982,551,179
86983,292,109
86984,450,313
86985,156,282
86986,955,399
86987,1125,110
86988,397,451
86989,276,429
86990,1488,457
86991,1319,387
86992,1184,249
86993,1828,247
86994,235,470
86995,302,36
86996,517,439
86997,1567,376
86998,1212,192
86999,825,365
87000,464,278
87001,1977,119
87002,896,431
87003,1848,226
87004,531,81
87005,1106,323
87006,246,54
87007,349,318
87008,1160,291
87009,955,125
87010,961,92
87011,1699,195
87012,871,320
87013,931,484
87014,861,444
87015,212,115
87016,1998,52
87017,374,425
87018,1764,426
87019,1073,210
87020,1201,489
87021,1823,200
87022,486,480
87023,1633,299
87024,718,315
87025,960,234
87026,1628,157
87027,1317,289
87028,1590,64
87029,515,249
87030,803,62
87031,1033,89
87032,1875,187
87033,1331,143
87034,447,37
87035,743,327
87036,1123,171
87037,946,239
87038,1053,307
87039,1997,21
87040,360,470
87041,1325,219
87042,1275,325
87043,1400,498
87044,1997,101
87045,996,55
87046,1220,253
87047,340,401
87048,319,156
87049,144,75
87050,1629,205
87051,409,176
87052,393,251
87053,905,164
87054,534,187
87055,1682,250
87056,1478,51
87057,1388,427
87058,779,241
87059,1691,196
87060,1167,450
87061,1940,397
87062,568,105
87063,419,143
87064,308,355
87065,1234,203
87066,1380,410
87067,1978,175
87068,28,5
87069,991,374
87070,1681,401
87071,1401,220
87072,1453,347
87073,922,238
87074,978,160
87075,364,454
87076,1296,336
87077,1294,475
87078,1180,219
87079,1498,18
87080,1697,189
87081,1494,375
87082,1278,35
87083,1485,327
87084,165,263
87085,1721,210
87086,636,54
87087,1971,296
87088,168,4
87089,1724,465
87090,1965,324
87091,1142,455
87092,705,265
87093,1005,104
87094,116,334
87095,1444,273
87096,377,358
87097,1373,451
87098,1125,213
87099,1830,339
87100,1331,488
87101,401,263
87102,260,448
87103,1107,314
87104,1626,229
87105,1763,155
87106,1572,142
87107,51,318
87108,1691,96
87109,115,205
87110,444,471
87111,567,220
87112,126,383
87113,1762,294
87114,460,464
87115,1788,189
87116,1825,283
87117,1127,348
87118,1968,460
87119,1075,317
87120,1858,206
87121,411,442
87122,834,4
87123,644,144
87124,1145,454
87125,1882,51
87126,29,171
87127,81,211
87128,1471,22
87129,622,19
87130,1316,197
87131,1028,262
87132,1014,61
87133,657,31
87134,1273,363
87135,340,324
87136,1757,406
87137,204,67
87138,972,150
87139,1371,100
87140,407,172
87141,1760,485
87142,1855,479
87143,1709,328
87144,477,104
87145,1470,259
87146,827,53
87147,1051,479
87148,1006,19
87149,1394,138
87150,1575,445
87151,1902,171
87152,734,69
87153,573,174
87154,532,77
87155,66,489
87156,791,235
87157,1736,127
87158,497,259
87159,1359,126
87160,1614,243
87161,1580,176
87162,1019,261
87163,1632,487
87164,129,148
87165,404,136
87166,480,97
87167,750,199
87168,615,131
87169,294,121
87170,1588,247
87171,1362,136
87172,1052,472
87173,1755,201
87174,848,374
87175,391,202
87176,1196,176
87177,1217,39
87178,1496,186
87179,263,200
87180,1377,127
87181,277,300
87182,1919,160
87183,984,5
87184,923,380
87185,1598,297
87186,1591,371
87187,73,360
87188,224,474
87189,424,155
87190,467,316
87191,481,28
87192,1540,230
87193,574,274
87194,36,5
87195,1888,223
87196,907,199
87197,138,301
87198,26,169
87199,1801,334
87200,926,51
87201,48,418
87202,1263,78
87203,804,27
87204,660,83
87205,1306,488
87206,1648,320
87207,1971,82
87208,1885,91
87209,981,79
87210,1759,222
87211,1946,389
87212,411,22
87213,1496,389
87214,353,229
87215,1295,434
87216,795,202
87217,599,358
87218,1798,24
87219,381,174
87220,584,212
87221,1941,482
87222,862,200
87223,1810,226
87224,769,307
87225,488,127
87226,693,336
87227,773,258
87228,442,488
87229,1629,7
87230,816,426
87231,965,425
87232,364,258
87233,938,286
87234,1484,102
87235,1576,156
87236,661,349
87237,1221,208
87238,319,80
87239,576,194
87240,905,187
87241,1541,9
87242,1228,131
87243,337,464
87244,329,64
87245,1957,162
87246,161,313
87247,811,227
87248,917,57
87249,1897,301
87250,97,354
87251,1429,478
87252,1944,490
87253,1811,78
87254,249,241
87255,255,410
87256,498,397
87257,556,469
87258,1952,494
87259,1400,156
87260,764,333
87261,1470,275
87262,230,49
87263,1787,87
87264,1229,25
87265,1548,26
87266,87,238
87267,1706,485
87268,1223,377
87269,795,138
87270,1888,157
87271,215,256
87272,1842,358
87273,540,330
87274,1549,137
87275,1691,316
87276,1131,134
87277,542,488
87278,1696,242
87279,776,168
87280,1142,338
87281,1940,249
87282,1895,296
87283,49,231
87284,1940,260
87285,1742,454
87286,688,288
87287,1623,40
87288,979,13
87289,228,4
87290,794,10
87291,1844,452
87292,1166,266
87293,845,174
87294,74,487
87295,1970,260
87296,1757,345
87297,54,158
87298,930,48
87299,189,380
87300,1106,180
87301,169,382
87302,1501,191
87303,987,380
87304,1398,167
87305,743,45
87306,1101,497
87307,363,336
87308,1974,256
87309,580,329
87310,752,277
87311,259,413
87312,946,366
87313,345,271
87314,1659,341
87315,83,341
87316,796,156
87317,1855,478
87318,1662,440
87319,938,265
87320,464,160
87321,214,52
87322,354,280
87323,763,283
87324,975,398
87325,1443,211
87326,1996,144
87327,1671,306
87328,1526,408
87329,924,65
87330,477,398
87331,1946,209
87332,1595,148
87333,1884,214
87334,67,334
87335,733,44
87336,1943,247
87337,1397,42
87338,1223,308
87339,1281,402
87340,797,58
87341,1927,90
87342,1699,129
87343,595,231
87344,1279,321
87345,1703,238
87346,1175,203
87347,1751,218
87348,1205,6
87349,931,324
87350,533,438
87351,1693,351
87352,795,263
87353,1958,44
87354,1649,91
87355,345,499
87356,704,485
87357,1111,351
87358,658,58
87359,391,201
87360,1932,260
87361,684,496
87362,544,276
87363,1580,132
87364,1182,160
87365,1319,237
87366,89,485
87367,289,437
87368,1101,429
87369,656,156
87370,707,480
87371,1480,403
87372,863,371
87373,1331,480
87374,1178,48
87375,255,423
87376,1677,38
87377,132,280
87378,1402,2
87379,1252,346
87380,139,486
87381,875,206
87382,937,117
87383,1257,39
87384,851,378
87385,8,302
87386,794,72
87387,1410,379
87388,738,403
87389,1892,442
87390,384,219
87391,636,450
87392,1719,233
87393,771,132
87394,1070,122
87395,1435,319
87396,96,222
87397,673,144
87398,243,114
87399,900,494
87400,430,414
87401,735,305
87402,1008,126
87403,1936,490
87404,1661,485
87405,1970,11
87406,397,216
87407,362,391
87408,740,283
87409,1750,53
87410,1654,208
87411,1389,459
87412,461,497
87413,863,421
87414,1459,389
87415,339,123
87416,705,326
87417,365,221
87418,170,244
87419,1741,288
87420,124,432
87421,198,469
87422,1064,386
87423,1787,469
87424,132,377
87425,73,149
87426,1586,499
87427,387,170
87428,1812,284
87429,602,333
87430,488,163
87431,1628,8
87432,152,320
87433,1472,64
87434,15,182
87435,30,409
87436,1524,36
87437,1189,455
87438,790,199
87439,1069,101
87440,1452,11
87441,1248,441
87442,1062,215
87443,460,445
87444,1316,472
87445,1981,496
87446,505,176
87447,1957,453
87448,1111,413
87449,1092,117
87450,320,70
87451,132,106
87452,699,350
87453,315,390
87454,985,262
87455,1416,154
87456,692,128
87457,1182,371
87458,1632,464
87459,1959,44
87460,525,499
87461,640,381
87462,807,128
87463,917,264
87464,579,489
87465,1261,180
87466,1990,62
87467,1737,151
87468,1884,446
87469,1774,9
87470,127,298
87471,387,93
87472,469,404
87473,140,96
87474,789,201
87475,1336,69
87476,427,169
87477,1520,303
87478,1116,394
87479,1396,13
87480,911,287
87481,1075,434
87482,1824,301
87483,1245,128
87484,754,17
87485,1879,235
87486,423,355
87487,226,248
87488,1074,222
87489,1648,35
87490,675,201
87491,1901,222
87492,66,391
87493,1787,43
87494,941,375
87495,636,255
87496,1275,306
87497,1964,23
87498,395,92
87499,1010,434
87500,457,358
87501,4,400
87502,469,96
87503,564,359
87504,1640,117
87505,261,324
87506,1630,77
87507,519,301
87508,339,107
87509,723,73
87510,226,118
87511,473,159
87512,457,309
87513,294,133
87514,1830,157
87515,1316,91
87516,1664,146
87517,1108,242
87518,844,454
87519,1264,347
87520,106,235
87521,127,297
87522,904,426
87523,500,144
87524,1334,156
87525,419,476
87526,1319,412
87527,403,342
87528,237,253
87529,1762,477
87530,1609,53
87531,461,75
87532,1087,98
87533,317,403
87534,1714,383
87535,1724,471
87536,1763,499
87537,1180,458
87538,1423,315
87539,1880,254
87540,1083,193
87541,513,443
87542,260,300
87543,895,181
87544,925,348
87545,1633,163
87546,1183,136
87547,1961,112
87548,1285,83
87549,413,292
87550,26,155
87551,1600,58
87552,176,25
87553,203,288
87554,1799,441
87555,924,235
87556,1460,162
87557,1281,274
87558,1367,480
87559,1151,54
87560,687,464
87561,741,387
87562,1357,342
87563,226,173
87564,1380,421
87565,118,441
87566,902,146
87567,319,378
87568,1499,82
87569,1908,377
87570,607,311
87571,222,295
87572,1809,386
87573,774,304
87574,498,121
87575,124,392
87576,247,254
87577,1762,145
87578,1146,71
87579,858,141
87580,232,327
87581,1658,200
87582,1274,105
87583,191,231
87584,1930,345
87585,665,89
87586,1205,187
87587,191,154
87588,288,426
87589,141,91
87590,313,453
87591,533,344
87592,35,329
87593,343,419
87594,1236,140
87595,1121,188
87596,242,301
87597,1562,444
87598,1820,282
87599,1651,439
87600,1640,131
87601,1960,476
87602,192,188
87603,302,27
87604,1999,94
87605,1431,122
87606,1173,267
87607,732,482
87608,1489,92
87609,997,183
87610,1897,357
87611,1207,40
87612,1068,294
87613,1368,250
87614,1683,241
87615,515,8
87616,1908,48
87617,1498,16
87618,319,187
87619,604,24
87620,666,136
87621,548,393
87622,1831,336
87623,389,439
87624,1572,354
87625,1647,7
87626,530,442
87627,822,214
87628,1722,155
87629,844,2
87630,328,304
87631,1348,3
87632,1207,324
87633,389,2
87634,579,66
87635,1306,245
87636,1931,340
87637,834,454
87638,1580,164
87639,1623,275
87640,1930,174
87641,1830,410
87642,1629,327
87643,443,122
87644,1316,389
87645,1550,441
87646,539,220
87647,946,73
87648,494,11
87649,1537,166
87650,1611,175
87651,368,251
87652,1689,212
87653,469,272
87654,179,341
87655,129,298
87656,692,196
87657,20,499
87658,1884,211
87659,25,389
87660,1798,455
87661,1004,206
87662,1922,131
87663,94,446
87664,367,415
87665,834,321
87666,1244,434
87667,1815,377
87668,1767,424
87669,1672,316
87670,1861,370
87671,53,367
87672,866,330
87673,1580,183
87674,1740,83
87675,1595,464
87676,500,55
87677,211,191
87678,1285,288
87679,348,381
87680,1601,384
87681,1864,135
87682,144,439
87683,1529,383
87684,1573,182
87685,776,333
87686,1425,260
87687,1926,226
87688,1048,262
87689,1813,209
87690,10,356
87691,1439,457
87692,155,368
87693,1183,49
87694,1205,286
87695,1510,197
87696,1215,236
87697,1014,12
87698,334,385
87699,879,401
87700,1312,349
87701,1335,5
87702,1607,398
87703,1166,393
87704,1067,392
87705,156,114
87706,639,15
87707,1847,351
87708,683,416
87709,243,277
87710,1823,95
87711,81,125
87712,1697,96
87713,199,211
87714,672,326
87715,127,230
87716,587,96
87717,415,293
87718,1410,366
87719,700,456
87720,1100,266
87721,1155,19
87722,90,441
87723,1098,284
87724,129,365
87725,865,190
87726,1886,104
87727,1973,395
87728,637,481
87729,1555,349
87730,517,351
87731,710,280
87732,9,477
87733,343,162
87734,637,443
87735,93,184
87736,1114,303
87737,1365,288
87738,1257,323
87739,422,459
87740,943,227
87741,588,331
87742,267,456
87743,661,235
87744,591,316
87745,1003,222
87746,31,405
87747,1070,310
87748,431,67
87749,907,90
87750,40,25
87751,1712,35
87752,1149,494
87753,237,434
87754,1964,11
87755,1858,489
87756,868,229
87757,1962,148
87758,1658,277
87759,524,440
87760,901,379
87761,408,417
87762,456,444
87763,1578,217
87764,857,477
87765,224,186
87766,972,282
87767,915,439
87768,1977,370
87769,19,234
87770,1207,3
87771,1988,401
87772,590,231
87773,403,285
87774,1641,374
87775,649,258
87776,109,143
87777,1442,188
87778,1806,392
87779,1936,209
87780,1922,145
87781,364,427
87782,1397,268
87783,675,442
87784,1192,472
87785,1020,455
87786,770,183
87787,938,161
87788,891,18
87789,836,392
87790,1175,104
87791,579,490
87792,94,51
87793,1102,462
87794,423,408
87795,635,413
87796,185,464
87797,464,455
87798,373,308
87799,839,266
87800,529,111
87801,1565,472
87802,287,265
87803,423,495
87804,1590,193
87805,1108,387
87806,1199,96
87807,987,306
87808,622,345
87809,1519,257
87810,874,441
87811,1520,227
87812,455,420
87813,1378,200
87814,207,134
87815,1277,304
87816,1811,438
87817,1711,401
87818,1626,284
87819,562,48
87820,1729,267
87821,564,236
87822,889,363
87823,1376,148
87824,532,434
87825,1781,404
87826,1830,114
87827,1061,177
87828,495,297
87829,670,300
87830,1008,246
87831,1008,42
87832,483,346
87833,1834,27
87834,175,71
87835,1168,199
87836,83,457
87837,1156,345
87838,1945,27
87839,146,100
87840,693,463
87841,510,438
87842,320,52
87843,1395,2
87844,1844,481
87845,1020,61
87846,1999,345
87847,905,444
87848,1455,450
87849,376,117
87850,676,65
87851,263,425
87852,749,373
87853,1644,479
87854,967,35
87855,698,481
87856,318,40
87857,35,118
87858,1587,36
87859,1162,241
87860,805,181
87861,1349,343
87862,248,154
87863,662,121
87864,1433,398
87865,147,87
87866,365,190
87867,282,280
87868,1490,125
87869,1116,409
87870,270,163
87871,615,232
87872,1434,312
87873,79,33
87874,113,317
87875,1963,368
87876,94,16
87877,234,397
87878,1496,107
87879,1718,26
87880,845,130
87881,1466,8
87882,1733,129
87883,756,256
87884,36,122
87885,637,26
87886,393,348
87887,1766,38
87888,1897,312
87889,825,427
87890,124,210
87891,1716,225
87892,1033,380
87893,61,488
87894,839,295
87895,273,487
87896,1328,172
87897,84,365
87898,1077,206
87899,704,77
87900,691,224
87901,1754,113
87902,1849,222
87903,1476,133
87904,968,141
87905,527,287
87906,1475,420
87907,984,188
87908,1331,89
87909,870,93
87910,1977,136
87911,39,229
87912,1239,446
87913,196,99
87914,1175,480
87915,477,249
87916,1751,257
87917,633,271
87918,1967,387
87919,63,459
87920,1719,229
87921,1198,150
87922,1278,357
87923,1496,74
87924,658,247
87925,1064,456
87926,1783,115
87927,1725,462
87928,938,264
87929,1413,185
87930,1215,445
87931,1802,107
87932,506,7
87933,1438,29
87934,1332,6
87935,1780,448
87936,1826,168
87937,1658,247
87938,566,368
87939,333,248
87940,1445,385
87941,110,431
87942,744,254
87943,634,421
87944,1243,215
87945,236,466
87946,1809,341
87947,290,15
87948,760,235
87949,1595,54
87950,1479,188
87951,977,469
87952,188,134
87953,1618,161
87954,970,142
87955,525,300
87956,216,347
87957,1310,451
87958,984,456
87959,495,248
87960,512,246
87961,1287,272
87962,542,47
87963,1838,102
87964,1825,241
87965,1104,446
87966,904,156
87967,780,143
87968,1428,486
87969,1473,36
87970,1192,275
87971,1019,184
87972,1962,81
87973,1922,153
87974,899,230
87975,1874,53
87976,1265,158
87977,1076,111
87978,1753,166
87979,1035,209
87980,106,424
87981,1443,206
87982,1961,399
87983,1849,1
87984,1466,44
87985,422,405
87986,573,245
87987,346,388
87988,793,428
87989,1235,27
87990,1297,262
87991,1433,26
87992,1880,284
87993,2,264
87994,1635,416
87995,477,157
87996,216,200
87997,327,89
87998,1923,65
87999,1513,495
88000,53,24
88001,1661,307
88002,1390,105
88003,1563,12
88004,1414,153
88005,1767,172
88006,1467,363
88007,1204,231
88008,1142,363
88009,578,69
88010,285,180
88011,1203,46
88012,168,137
88013,1884,440
88014,1904,136
88015,485,153
88016,1616,461
88017,340,437
88018,761,347
88019,1078,443
88020,1551,478
88021,913,403
88022,1440,356
88023,1643,314
88024,256,385
88025,1062,19
88026,779,321
88027,1571,267
88028,1301,281
88029,657,22
88030,1829,394
88031,1868,254
88032,1022,129
88033,222,190
88034,888,69
88035,1705,259
88036,719,169
88037,158,498
88038,1069,448
88039,1791,429
88040,1131,275
88041,1441,433
88042,430,108
88043,260,482
88044,1927,212
88045,1670,418
88046,209,244
88047,963,79
88048,972,18
88049,766,125
88050,863,440
88051,1306,448
88052,275,298
88053,452,80
88054,1949,305
88055,924,77
88056,768,422
88057,763,297
88058,1589,471
88059,1116,384
88060,797,299
88061,264,465
88062,788,175
88063,575,87
88064,568,342
88065,1051,306
88066,312,336
88067,1939,122
88068,1861,173
88069,637,356
88070,1752,190
88071,1689,452
88072,640,16
88073,1150,338
88074,1082,134
88075,18,206
88076,1882,207
88077,440,409
88078,181,312
88079,1451,447
88080,1351,439
88081,997,435
88082,1136,189
88083,1865,162
88084,815,119
88085,1875,371
88086,852,36
88087,292,302
88088,42,383
88089,1095,129
88090,931,231
88091,836,89
88092,1063,397
88093,1269,319
88094,304,341
88095,21,293
88096,288,333
88097,1516,467
88098,1180,410
88099,810,120
88100,1042,3
88101,1033,4
88102,1329,367
88103,277,444
88104,1701,472
88105,857,145
88106,1393,117
88107,1104,6
88108,479,97
88109,1884,181
88110,1521,313
88111,464,86
88112,1299,466
88113,599,397
88114,1905,453
88115,1896,11
88116,1572,144
88117,640,166
88118,1223,380
88119,376,479
88120,152,63
88121,1231,263
88122,695,392
88123,837,377
88124,415,55
88125,1074,340
88126,1078,259
88127,1621,214
88128,1575,332
88129,870,446
88130,319,23
88131,74,34
88132,1065,262
88133,423,115
88134,1319,155
88135,1486,24
88136,1356,88
88137,1383,290
88138,1129,427
88139,104,246
88140,206,464
88141,1228,47
88142,1466,313
88143,431,25
88144,85,497
88145,1494,338
88146,1114,435
88147,909,250
88148,1261,5
88149,705,329
88150,12,135
88151,375,250
88152,1232,92
88153,1886,384
88154,1878,487
88155,266,341
88156,678,224
88157,1827,12
88158,524,376
88159,1279,178
88160,1745,4
88161,204,4
88162,448,143
88163,829,466
88164,375,241
88165,544,113
88166,739,1
88167,346,79
88168,413,61
88169,1070,49
88170,148,394
88171,1948,138
88172,107,442
88173,1072,299
88174,734,293
88175,693,388
88176,1348,254
88177,294,263
88178,1267,3
88179,1975,287
88180,1597,12
88181,1958,186
88182,1872,76
88183,39,111
88184,874,443
88185,1250,338
88186,1147,344
88187,1835,322
88188,815,388
88189,670,196
88190,631,321
88191,447,297
88192,19,358
88193,907,66
88194,1065,281
88195,1770,220
88196,386,380
88197,1986,391
88198,921,156
88199,1665,349
88200,1479,323
88201,1839,488
88202,424,315
88203,742,49
88204,323,192
88205,277,159
88206,1183,392
88207,873,443
88208,817,354
88209,1129,280
88210,1670,355
88211,390,230
88212,590,376
88213,628,484
88214,1688,452
88215,965,164
88216,978,23
88217,1645,77
88218,1704,444
88219,280,272
88220,802,362
88221,527,171
88222,278,273
88223,228,354
88224,1961,385
88225,875,206
88226,1116,225
88227,1089,57
88228,1140,407
88229,842,22
88230,1834,307
88231,1445,357
88232,1744,87
88233,1872,293
88234,839,138
88235,481,396
88236,1718,19
88237,420,27
88238,1902,145
88239,1729,277
88240,853,52
88241,1986,370
88242,891,361
88243,1479,488
88244,845,201
88245,1558,85
88246,1914,314
88247,949,98
88248,1117,211
88249,278,317
88250,1227,168
88251,286,409
88252,1470,329
88253,350,358
88254,815,432
88255,1567,294
88256,1525,355
88257,1863,399
88258,323,341
88259,1349,491
88260,442,404
88261,802,336
88262,1251,450
88263,930,222
88264,1119,229
88265,1376,25
88266,485,158
88267,1468,432
88268,1006,430
88269,76,417
88270,241,427
88271,1736,190
88272,656,399
88273,63,290
88274,1619,272
88275,1884,310
88276,971,307
88277,1326,40
88278,1185,217
88279,1128,472
88280,1750,471
88281,1843,47
88282,1148,311
88283,378,244
88284,1476,355
88285,1000,154
88286,611,181
88287,1123,429
88288,1997,419
88289,645,437
88290,1545,253
88291,364,62
88292,1056,80
88293,121,490
88294,209,245
88295,1998,338
88296,25,227
88297,575,48
88298,1941,86
88299,976,281
88300,444,140
88301,1967,106
88302,1588,24
88303,1636,202
88304,1278,312
88305,1302,144
88306,628,337
88307,865,354
88308,1656,186
88309,1245,338
88310,1577,264
88311,293,135
88312,1199,125
88313,1054,277
88314,602,465
88315,1775,459
88316,1848,218
88317,864,279
88318,251,269
88319,1077,197
88320,1783,323
88321,342,428
88322,708,371
88323,350,378
88324,1925,292
88325,1219,208
88326,1942,353
88327,726,169
88328,1920,481
88329,1080,348
88330,1138,185
88331,1134,300
88332,1937,150
88333,1774,302
88334,1744,26
88335,335,419
88336,699,21
88337,1206,175
88338,1865,302
88339,1879,496
88340,1207,348
88341,1529,17
88342,1721,260
88343,1802,295
88344,268,300
88345,353,473
88346,862,208
88347,460,70
88348,1192,174
88349,325,153
88350,1882,315
88351,1087,440
88352,1348,69
88353,1997,225
88354,672,367
88355,1215,50
88356,1576,153
88357,901,197
88358,404,472
88359,81,79
88360,504,153
88361,99,261
88362,1160,328
88363,1939,293
88364,292,93
88365,389,161
88366,1242,318
88367,782,168
88368,1284,369
88369,1198,37
88370,1349,152
88371,685,336
88372,169,375
88373,1229,455
88374,32,21
88375,1229,236
88376,906,469
88377,1384,77
88378,1842,28
88379,1960,10
88380,669,305
88381,1905,160
88382,1362,373
88383,346,342
88384,1588,247
88385,586,368
88386,274,261
88387,226,334
88388,1144,63
88389,1407,155
88390,726,51
88391,1902,235
88392,856,394
88393,1704,273
88394,1749,447
88395,642,462
88396,415,35
88397,1027,110
88398,802,430
88399,1424,202
88400,242,344
88401,1809,313
88402,1945,486
88403,92,184
88404,178,377
88405,932,52
88406,1295,440
88407,559,487
88408,1671,308
88409,739,426
88410,453,364
88411,286,216
88412,386,208
88413,926,281
88414,1366,233
88415,1139,440
88416,268,416
88417,910,69
88418,1341,349
88419,715,37
88420,801,297
88421,56,423
88422,1499,445
88423,1895,179
88424,1638,455
88425,409,51
88426,498,462
88427,1240,190
88428,1415,415
88429,1437,110
88430,113,221
88431,384,454
88432,821,481
88433,834,393
88434,1569,297
88435,651,159
88436,950,292
88437,1563,161
88438,927,31
88439,1786,146
88440,438,440
88441,506,2
88442,1573,403
88443,1083,314
88444,1047,374
88445,1831,197
88446,1872,54
88447,638,109
88448,457,340
88449,15,183
88450,701,304
88451,1735,379
88452,1305,112
88453,682,54
88454,1680,387
88455,645,110
88456,1513,109
88457,1250,361
88458,1772,194
88459,1149,186
88460,1867,269
88461,1633,276
88462,1155,107
88463,866,370
88464,705,252
88465,1990,392
88466,678,320
88467,1003,1
88468,503,138
88469,1022,25
88470,1102,40
88471,638,86
88472,294,209
88473,1528,170
88474,1800,395
88475,1979,44
88476,467,294
88477,1515,431
88478,1684,162
88479,1694,198
88480,1196,491
88481,52,274
88482,308,154
88483,763,400
88484,903,47
88485,1499,334
88486,208,495
88487,484,394
88488,130,253
88489,685,79
88490,1522,282
88491,255,367
88492,803,460
88493,827,190
88494,480,477
88495,8,131
88496,1158,51
88497,1024,180
88498,1125,339
88499,487,487
88500,725,460
88501,964,295
88502,1859,374
88503,46,209
88504,77,53
88505,457,99
88506,46,204
88507,343,33
88508,1731,28
88509,1532,470
88510,1087,406
88511,495,46
88512,870,146
88513,554,143
88514,1517,159
88515,1734,442
88516,1990,171
88517,1639,194
88518,1642,490
88519,449,307
88520,521,304
88521,852,196
88522,1292,315
88523,1120,485
88524,129,107
88525,46,437
88526,424,24
88527,1126,168
88528,298,183
88529,1393,158
88530,1218,385
88531,1680,451
88532,1212,477
88533,715,466
88534,1152,150
88535,1051,280
88536,144,482
88537,191,289
88538,1220,27
88539,554,303
88540,283,357
88541,446,445
88542,1108,117
88543,1622,351
88544,20,482
88545,383,434
88546,982,256
88547,1393,18
88548,130,173
88549,821,19
88550,784,1
88551,400,282
88552,168,292
88553,1603,410
88554,1303,104
88555,1900,483
88556,374,26
88557,1105,243
88558,1822,251
88559,322,479
88560,736,477
88561,1597,113
88562,282,338
88563,1886,115
88564,682,408
88565,547,229
88566,530,293
88567,1914,43
88568,1555,43
88569,344,312
88570,671,160
88571,431,360
88572,1248,260
88573,1486,163
88574,342,11
88575,184,66
88576,1938,132
88577,197,382
88578,1003,307
88579,1824,463
88580,974,179
88581,1390,208
88582,843,272
88583,951,441
88584,983,388
88585,112,255
88586,817,433
88587,102,284
88588,607,267
88589,1070,337
88590,1355,452
88591,363,413
88592,769,92
88593,1773,372
88594,1516,195
88595,1231,466
88596,95,93
88597,625,290
88598,705,212
88599,1984,414
88600,800,281
88601,1670,115
88602,1791,305
88603,1070,104
88604,1772,406
88605,1924,128
88606,833,162
88607,141,451
88608,45,67
88609,1428,448
88610,198,336
88611,394,41
88612,246,359
88613,992,117
88614,45,341
88615,1450,312
88616,888,473
88617,1443,187
88618,411,66
88619,825,316
88620,1934,343
88621,1082,365
88622,1232,220
88623,1683,145
88624,775,323
88625,1590,181
88626,883,460
88627,916,94
88628,582,307
88629,1401,185
88630,1813,132
88631,1462,456
88632,1126,337
88633,351,413
88634,889,282
88635,136,449
88636,1484,186
88637,1993,390
88638,1702,69
88639,1195,469
88640,1328,168
88641,1692,163
88642,534,436
88643,1046,345
88644,318,281
88645,171,166
88646,308,423
88647,353,469
88648,1225,181
88649,1581,144
88650,967,238
88651,37,69
88652,604,127
88653,316,375
88654,1679,82
88655,119,448
88656,1028,330
88657,1992,3
88658,1485,170
88659,1741,216
88660,1693,149
88661,552,159
88662,1847,115
88663,141,463
88664,1268,469
88665,713,40
88666,57,457
88667,1646,58
88668,1058,413
88669,1474,50
88670,1686,156
88671,1311,25
88672,966,458
88673,211,481
88674,1609,383
88675,855,446
88676,800,487
88677,1855,447
88678,60,112
88679,1270,4
88680,1134,189
88681,368,96
88682,291,481
88683,647,84
88684,1903,7
88685,1740,209
88686,323,347
88687,272,220
88688,909,84
88689,798,2
88690,231,84
88691,1877,241
88692,1258,350
88693,151,245
88694,1922,306
88695,420,327
88696,1524,381
88697,173,128
88698,743,31
88699,336,440
88700,372,81
88701,938,449
88702,1266,437
88703,1439,211
88704,1939,414
88705,762,258
88706,1787,362
88707,491,435
88708,206,79
88709,779,467
88710,679,82
88711,261,325
88712,1654,268
88713,992,4
88714,1750,456
88715,1333,479
88716,67,110
88717,1703,184
88718,1427,188
88719,763,244
88720,1988,291
88721,1312,433
88722,397,388
88723,404,456
88724,977,31
88725,1731,259
88726,1693,169
88727,1045,253
88728,1069,374
88729,1414,454
88730,988,211
88731,1395,5
88732,922,467
88733,62,37
88734,925,449
88735,728,271
88736,1637,343
88737,403,242
88738,227,127
88739,77,370
88740,1869,118
88741,1171,421
88742,1218,484
88743,938,425
88744,1446,90
88745,268,12
88746,1228,198
88747,1730,294
88748,1991,460
88749,1614,241
88750,748,224
88751,1520,289
88752,1200,370
88753,1687,162
88754,1073,451
88755,717,252
88756,1283,318
88757,1551,43
88758,948,385
88759,348,489
88760,1985,401
88761,1480,424
88762,1631,381
88763,1959,64
88764,320,410
88765,974,53
88766,867,20
88767,139,247
88768,505,339
88769,620,265
88770,1718,213
88771,1863,293
88772,5,225
88773,1256,286
